                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    150,                0.74487,                 0.4888,                0.97986,                0.76721,                 0.6697,                0.73625,                0.47349,                 1.3716,                 1.0654,                 1.3659,              0.0010166,              0.0010166,              0.0010166
                    151,                0.73003,                0.47443,                0.95837,                0.75261,                0.68788,                0.72511,                0.46239,                 1.3742,                 1.1957,                 1.3532,                0.00101,                0.00101,                0.00101
                    152,                0.71456,                0.45675,                0.96282,                0.77652,                0.64545,                0.72011,                0.46342,                  1.399,                 1.2089,                  1.394,              0.0010034,              0.0010034,              0.0010034
                    153,                0.72171,                0.47271,                0.97147,                0.82807,                    0.6,                0.71956,                0.45256,                 1.4066,                 1.2743,                  1.383,              0.0009968,              0.0009968,              0.0009968
                    154,                0.72214,                0.46387,                0.97066,                0.79889,                0.63798,                0.73285,                0.46633,                 1.3697,                 1.2613,                  1.364,              0.0009902,              0.0009902,              0.0009902
                    155,                0.71668,                0.47081,                0.97206,                0.80954,                0.68264,                0.76108,                0.48122,                 1.3609,                 1.2183,                 1.3699,              0.0009836,              0.0009836,              0.0009836
                    156,                 0.7176,                0.46591,                0.97251,                0.84458,                0.64224,                0.74332,                0.47246,                 1.3673,                 1.2888,                 1.3622,               0.000977,               0.000977,               0.000977
                    157,                0.71369,                0.46608,                0.97322,                0.80031,                0.64368,                0.72312,                0.45092,                 1.4035,                 1.3414,                 1.4138,              0.0009704,              0.0009704,              0.0009704
                    158,                0.70643,                0.46139,                0.96376,                0.77401,                0.59697,                0.70845,                0.44965,                 1.4171,                  1.187,                 1.4021,              0.0009638,              0.0009638,              0.0009638
                    159,                0.70713,                0.46925,                0.96202,                0.81029,                0.63333,                0.72493,                0.46539,                 1.3522,                 1.1874,                 1.3825,              0.0009572,              0.0009572,              0.0009572
                    160,                 0.7005,                0.45264,                 0.9574,                 0.7751,                0.65758,                0.73505,                0.47172,                 1.3681,                 1.2662,                 1.3831,              0.0009506,              0.0009506,              0.0009506
                    161,                0.69084,                0.45099,                0.94931,                0.79648,                0.65152,                0.73487,                0.45969,                 1.3804,                 1.2252,                 1.3731,               0.000944,               0.000944,               0.000944
                    162,                0.67294,                0.44876,                0.94635,                0.84931,                 0.6303,                0.73542,                0.46335,                 1.3746,                 1.2164,                 1.3832,              0.0009374,              0.0009374,              0.0009374
                    163,                0.67952,                0.45403,                0.96646,                0.84103,                0.62524,                0.73704,                0.47274,                 1.3727,                 1.2692,                 1.3848,              0.0009308,              0.0009308,              0.0009308
                    164,                0.71164,                0.46302,                0.96365,                0.74243,                0.64848,                0.71636,                0.44832,                 1.4136,                 1.2215,                 1.4148,              0.0009242,              0.0009242,              0.0009242
                    165,                0.72045,                0.48169,                0.97234,                0.76588,                0.65455,                0.72013,                0.45026,                 1.3795,                 1.2773,                 1.3913,              0.0009176,              0.0009176,              0.0009176
                    166,                0.67205,                0.44384,                0.95318,                 0.7392,                0.68712,                0.73094,                0.46161,                 1.3432,                 1.2569,                 1.3557,               0.000911,               0.000911,               0.000911
                    167,                0.68474,                0.44661,                0.95431,                0.73644,                0.69433,                 0.7309,                0.47231,                 1.3316,                 1.2436,                 1.3408,              0.0009044,              0.0009044,              0.0009044
                    168,                0.67935,                0.44894,                0.94833,                0.78485,                0.62121,                0.71822,                0.45382,                 1.3761,                 1.3052,                 1.3913,              0.0008978,              0.0008978,              0.0008978
                    169,                0.69598,                0.45301,                0.96539,                0.85257,                0.63085,                0.74177,                0.47028,                 1.4179,                   1.27,                 1.4363,              0.0008912,              0.0008912,              0.0008912
                    170,                0.66757,                0.45148,                0.93365,                0.81323,                0.63636,                0.73631,                0.46222,                 1.4294,                 1.2869,                 1.3921,              0.0008846,              0.0008846,              0.0008846
                    171,                0.69019,                0.45159,                0.95764,                  0.802,                0.65455,                0.74029,                0.46766,                 1.4141,                 1.2971,                 1.4071,               0.000878,               0.000878,               0.000878
                    172,                0.67487,                0.44635,                0.94903,                0.83394,                0.60872,                0.72566,                0.46122,                 1.4301,                 1.3568,                 1.4321,              0.0008714,              0.0008714,              0.0008714
                    173,                0.68477,                0.45007,                0.94981,                0.80395,                0.64619,                0.73795,                0.47188,                 1.3758,                 1.2583,                 1.3686,              0.0008648,              0.0008648,              0.0008648
                    174,                0.65405,                0.44402,                0.94319,                0.78474,                0.65758,                0.73418,                0.47921,                  1.353,                 1.1735,                 1.3591,              0.0008582,              0.0008582,              0.0008582
                    175,                0.66387,                0.44581,                0.94699,                0.85789,                0.58182,                0.74253,                 0.4818,                 1.3668,                 1.2364,                 1.3852,              0.0008516,              0.0008516,              0.0008516
                    176,                0.65349,                0.43197,                0.94425,                0.83232,                0.59394,                0.73285,                0.47232,                 1.4032,                  1.288,                 1.3992,               0.000845,               0.000845,               0.000845
                    177,                 0.6545,                 0.4311,                0.95122,                0.79499,                0.63636,                0.73683,                0.47323,                 1.4044,                 1.2539,                 1.4183,              0.0008384,              0.0008384,              0.0008384
                    178,                0.65425,                0.42842,                0.95131,                0.76302,                0.66061,                0.74185,                0.47567,                 1.4021,                 1.1736,                 1.4042,              0.0008318,              0.0008318,              0.0008318
                    179,                0.65149,                0.42295,                0.94875,                0.80894,                0.64151,                0.74039,                 0.4763,                 1.3448,                 1.1836,                 1.3502,              0.0008252,              0.0008252,              0.0008252
                    180,                0.65672,                0.44038,                0.94441,                0.83569,                0.64242,                0.75992,                0.49567,                 1.3577,                 1.1326,                 1.3567,              0.0008186,              0.0008186,              0.0008186
                    181,                0.65499,                0.43534,                0.94048,                0.81453,                0.62424,                0.74287,                0.47724,                 1.3665,                 1.2587,                 1.3672,               0.000812,               0.000812,               0.000812
                    182,                0.64557,                0.42781,                0.95124,                0.82888,                0.61212,                0.72301,                0.46038,                 1.3453,                 1.1749,                 1.3793,              0.0008054,              0.0008054,              0.0008054
                    183,                0.64079,                0.41664,                0.94367,                0.78351,                0.61415,                0.70318,                0.45657,                 1.3485,                 1.2433,                 1.3609,              0.0007988,              0.0007988,              0.0007988
                    184,                0.62829,                0.41632,                0.93715,                0.71641,                0.69697,                0.72862,                0.45931,                 1.3986,                 1.2823,                 1.4251,              0.0007922,              0.0007922,              0.0007922
                    185,                0.66888,                0.43101,                0.94614,                0.83869,                0.62727,                 0.7228,                0.45409,                 1.3669,                 1.2561,                 1.3821,              0.0007856,              0.0007856,              0.0007856
                    186,                 0.6523,                 0.4264,                0.93815,                0.82663,                0.63636,                0.72853,                0.46286,                 1.3745,                 1.2069,                 1.3835,               0.000779,               0.000779,               0.000779
                    187,                0.63058,                0.42166,                0.94102,                0.85806,                0.63939,                 0.7331,                0.45939,                 1.3962,                 1.2089,                 1.3991,              0.0007724,              0.0007724,              0.0007724
                    188,                0.62943,                0.41748,                0.93793,                 0.7593,                0.68826,                0.74059,                0.46965,                 1.3603,                 1.2085,                  1.359,              0.0007658,              0.0007658,              0.0007658
                    189,                0.63927,                0.41376,                0.93622,                0.80401,                0.65758,                0.72867,                0.46322,                 1.3336,                 1.2032,                 1.3468,              0.0007592,              0.0007592,              0.0007592
                    190,                0.62214,                0.41216,                0.93065,                 0.8701,                0.62424,                0.73988,                0.46727,                 1.3903,                 1.3088,                 1.3843,              0.0007526,              0.0007526,              0.0007526
                    191,                0.63866,                0.42086,                0.92434,                0.75774,                0.69697,                0.75498,                0.48136,                 1.3789,                 1.1783,                 1.3898,               0.000746,               0.000746,               0.000746
                    192,                0.61616,                0.40662,                0.93592,                0.78776,                0.67576,                0.75112,                0.47775,                 1.3927,                 1.1825,                 1.3923,              0.0007394,              0.0007394,              0.0007394
                    193,                0.61835,                0.41329,                 0.9456,                0.82931,                0.66254,                0.74178,                0.47953,                  1.363,                 1.2321,                 1.3851,              0.0007328,              0.0007328,              0.0007328
                    194,                 0.6218,                0.41695,                0.93211,                0.80251,                0.63636,                0.73095,                0.46798,                 1.3893,                  1.202,                 1.3976,              0.0007262,              0.0007262,              0.0007262
                    195,                0.61469,                0.41425,                0.93524,                0.75912,                0.66851,                0.74056,                0.47985,                  1.385,                 1.2401,                 1.4063,              0.0007196,              0.0007196,              0.0007196
                    196,                0.62356,                0.40405,                0.93674,                0.81458,                0.63939,                0.73556,                0.46891,                 1.4341,                 1.2804,                 1.4388,               0.000713,               0.000713,               0.000713
                    197,                0.62601,                0.41445,                0.93853,                0.83037,                0.63787,                0.72524,                0.46824,                 1.3892,                 1.3384,                 1.3865,              0.0007064,              0.0007064,              0.0007064
                    198,                0.60803,                0.39939,                0.92859,                0.80848,                0.61515,                0.72474,                0.46623,                 1.4243,                 1.3146,                 1.4485,              0.0006998,              0.0006998,              0.0006998
                    199,                0.61648,                0.39661,                0.92591,                0.84697,                0.61212,                0.73504,                0.47062,                 1.4081,                 1.2111,                 1.4435,              0.0006932,              0.0006932,              0.0006932
                    200,                0.61064,                  0.406,                0.92584,                0.81274,                0.62121,                0.70795,                0.45019,                 1.3871,                 1.2934,                 1.4339,              0.0006866,              0.0006866,              0.0006866
                    201,                0.61988,                0.40294,                0.93249,                0.80136,                0.64848,                0.72487,                 0.4699,                 1.3516,                 1.2106,                 1.3553,                0.00068,                0.00068,                0.00068
                    202,                0.58829,                0.38508,                0.92228,                0.80144,                 0.6303,                 0.7263,                0.46966,                 1.3396,                 1.2338,                 1.3218,              0.0006734,              0.0006734,              0.0006734
                    203,                0.61975,                0.41439,                0.93763,                 0.7959,                0.62628,                0.72051,                0.46682,                 1.3488,                 1.2319,                 1.3564,              0.0006668,              0.0006668,              0.0006668
                    204,                0.61387,                0.39815,                0.93254,                0.72065,                0.64101,                0.72437,                0.47267,                 1.3576,                 1.2072,                   1.36,              0.0006602,              0.0006602,              0.0006602
                    205,                0.59309,                0.38081,                0.91808,                0.82209,                0.61609,                0.73234,                0.47341,                 1.3851,                 1.2352,                 1.4305,              0.0006536,              0.0006536,              0.0006536
                    206,                0.61381,                0.40049,                0.92806,                 0.8007,                0.64242,                0.73018,                0.46749,                 1.3923,                 1.1781,                  1.419,               0.000647,               0.000647,               0.000647
                    207,                0.59271,                0.38981,                0.91555,                0.82693,                0.62727,                0.73115,                0.46721,                 1.4015,                 1.2822,                 1.4274,              0.0006404,              0.0006404,              0.0006404
                    208,                0.59394,                0.39409,                0.92873,                 0.8074,                0.66061,                0.73475,                0.46287,                 1.3826,                 1.1813,                  1.406,              0.0006338,              0.0006338,              0.0006338
                    209,                0.59413,                0.38868,                0.92443,                0.80364,                0.65152,                0.72454,                0.46734,                 1.3764,                 1.1992,                 1.4023,              0.0006272,              0.0006272,              0.0006272
                    210,                0.58081,                0.37562,                0.91711,                0.77477,                0.63585,                0.71021,                0.45601,                 1.4105,                 1.2652,                 1.4105,              0.0006206,              0.0006206,              0.0006206
                    211,                0.59033,                 0.3902,                0.92637,                0.79171,                0.66667,                 0.7233,                0.47043,                 1.3648,                 1.2102,                  1.371,               0.000614,               0.000614,               0.000614
                    212,                0.60447,                0.39552,                0.93406,                0.81476,                0.64545,                0.72124,                0.47552,                 1.3198,                 1.2209,                 1.3603,              0.0006074,              0.0006074,              0.0006074
                    213,                0.59121,                0.39058,                0.92143,                0.73991,                0.68105,                0.72235,                0.47601,                 1.3238,                  1.208,                 1.3483,              0.0006008,              0.0006008,              0.0006008
                    214,                0.59358,                0.39658,                0.92457,                0.75565,                0.67471,                0.71829,                0.46912,                 1.3751,                 1.1779,                 1.3916,              0.0005942,              0.0005942,              0.0005942
                    215,                0.58028,                0.38432,                0.91393,                0.78916,                0.66061,                0.72104,                0.47186,                 1.3527,                  1.164,                  1.366,              0.0005876,              0.0005876,              0.0005876
                    216,                0.58118,                 0.3812,                0.92248,                0.82673,                0.63939,                0.71917,                0.46624,                  1.318,                 1.2859,                 1.3446,               0.000581,               0.000581,               0.000581
                    217,                0.58801,                0.38634,                 0.9174,                0.79889,                0.65003,                0.71252,                 0.4626,                 1.3402,                 1.2301,                 1.3783,              0.0005744,              0.0005744,              0.0005744
                    218,                0.58609,                0.38492,                0.91933,                0.81425,                    0.6,                0.71575,                0.47355,                 1.3515,                 1.1778,                 1.4056,              0.0005678,              0.0005678,              0.0005678
                    219,                0.57643,                0.38077,                0.91853,                0.82353,                0.63333,                0.73465,                0.47288,                 1.3636,                 1.1101,                 1.3777,              0.0005612,              0.0005612,              0.0005612
                    220,                0.56713,                0.37405,                0.90924,                0.81407,                0.65455,                0.74457,                0.48831,                 1.3702,                 1.1204,                 1.3886,              0.0005546,              0.0005546,              0.0005546
                    221,                0.58482,                 0.3734,                0.92337,                0.81966,                0.64242,                0.73926,                0.47559,                 1.3729,                 1.1573,                 1.3753,               0.000548,               0.000548,               0.000548
                    222,                0.56839,                0.38124,                0.92027,                0.83954,                0.61515,                0.73149,                0.47885,                 1.3611,                 1.1697,                 1.3778,              0.0005414,              0.0005414,              0.0005414
                    223,                0.54949,                0.36656,                0.90674,                0.82229,                0.65758,                0.74497,                0.48718,                 1.3388,                 1.1306,                 1.3802,              0.0005348,              0.0005348,              0.0005348
                    224,                0.56287,                0.37755,                0.91306,                 0.8082,                0.65124,                0.74113,                0.48818,                 1.3044,                 1.2098,                 1.3561,              0.0005282,              0.0005282,              0.0005282
                    225,                0.56471,                0.37573,                0.91915,                 0.8347,                0.63636,                 0.7423,                0.49679,                 1.3264,                 1.1745,                 1.3653,              0.0005216,              0.0005216,              0.0005216
                    226,                0.56315,                0.38198,                0.91982,                0.81992,                0.62424,                0.73976,                0.48098,                 1.3352,                   1.23,                 1.3653,               0.000515,               0.000515,               0.000515
                    227,                0.57552,                0.38408,                0.92194,                0.82496,                0.62842,                0.74228,                 0.4982,                 1.3436,                 1.2542,                 1.3579,              0.0005084,              0.0005084,              0.0005084
                    228,                0.57267,                0.37171,                 0.9153,                0.83004,                0.64242,                 0.7402,                 0.4977,                 1.3334,                 1.1735,                  1.355,              0.0005018,              0.0005018,              0.0005018
                    229,                0.55928,                0.36133,                0.90418,                 0.7999,                0.66624,                0.74732,                0.49198,                 1.3193,                 1.1896,                 1.3647,              0.0004952,              0.0004952,              0.0004952
                    230,                0.55583,                0.36028,                0.90926,                0.87933,                0.61829,                0.74898,                0.49244,                 1.3499,                 1.2172,                 1.3859,              0.0004886,              0.0004886,              0.0004886
                    231,                0.55373,                0.36452,                0.90097,                0.81227,                0.64248,                0.74422,                0.49181,                 1.3464,                 1.3155,                 1.3634,               0.000482,               0.000482,               0.000482
                    232,                0.53495,                0.35333,                0.90414,                0.84097,                0.64242,                0.75379,                0.49884,                 1.3295,                 1.1971,                 1.3697,              0.0004754,              0.0004754,              0.0004754
                    233,                0.54896,                0.36431,                0.90443,                0.84737,                0.64848,                0.75145,                0.49611,                 1.3034,                 1.1613,                 1.3397,              0.0004688,              0.0004688,              0.0004688
                    234,                0.56734,                0.36541,                0.91309,                0.83687,                0.63636,                0.75105,                0.48905,                 1.3061,                 1.1456,                 1.3629,              0.0004622,              0.0004622,              0.0004622
                    235,                0.54933,                0.36466,                0.90695,                0.87083,                0.62121,                0.74807,                 0.4941,                 1.3101,                 1.1103,                 1.3642,              0.0004556,              0.0004556,              0.0004556
                    236,                0.53562,                0.35077,                0.90537,                0.84958,                0.65455,                0.74671,                0.49129,                 1.3013,                 1.1535,                 1.3358,               0.000449,               0.000449,               0.000449
                    237,                0.56004,                0.36092,                0.91385,                0.88713,                0.61927,                0.74258,                0.48473,                 1.3456,                 1.1781,                 1.3774,              0.0004424,              0.0004424,              0.0004424
                    238,                0.52985,                0.35369,                0.89918,                0.84092,                0.64073,                0.73847,                0.48508,                 1.3413,                 1.1651,                 1.3915,              0.0004358,              0.0004358,              0.0004358
                    239,                0.54582,                0.35972,                0.90792,                0.84657,                0.61865,                0.74046,                0.48992,                 1.3141,                 1.1694,                 1.3497,              0.0004292,              0.0004292,              0.0004292
                    240,                0.55045,                0.36776,                 0.9066,                0.80388,                0.63348,                0.73181,                0.48426,                 1.3036,                 1.2103,                 1.3551,              0.0004226,              0.0004226,              0.0004226
                    241,                0.54356,                0.35403,                0.90314,                 0.8332,                0.62063,                0.72111,                 0.4709,                  1.345,                 1.2392,                 1.3644,               0.000416,               0.000416,               0.000416
                    242,                0.53146,                0.34621,                0.90083,                0.80355,                0.65758,                0.72407,                0.46497,                  1.354,                 1.1918,                 1.3746,              0.0004094,              0.0004094,              0.0004094
                    243,                0.52173,                0.34684,                 0.9013,                0.84132,                 0.6303,                0.73095,                0.47337,                 1.3078,                 1.1956,                 1.3485,              0.0004028,              0.0004028,              0.0004028
                    244,                  0.529,                0.34704,                0.89945,                 0.8735,                0.62774,                0.74992,                0.49741,                 1.2751,                  1.221,                 1.3284,              0.0003962,              0.0003962,              0.0003962
                    245,                0.52704,                0.34211,                0.89997,                0.84241,                0.61515,                 0.7451,                0.49357,                 1.2965,                 1.2219,                 1.3438,              0.0003896,              0.0003896,              0.0003896
                    246,                0.53127,                0.35811,                0.90122,                0.83244,                 0.6303,                0.74051,                0.48343,                 1.3419,                 1.2151,                  1.384,               0.000383,               0.000383,               0.000383
                    247,                0.54218,                0.36927,                 0.9092,                0.88052,                0.62532,                0.75036,                0.49018,                 1.3791,                 1.2112,                 1.3991,              0.0003764,              0.0003764,              0.0003764
                    248,                0.52093,                0.34867,                0.90062,                0.89013,                0.63333,                 0.7562,                0.49909,                 1.3125,                 1.1741,                 1.3499,              0.0003698,              0.0003698,              0.0003698
                    249,                0.52658,                0.35086,                0.90543,                0.81627,                0.63636,                0.75504,                0.49759,                  1.291,                 1.1648,                 1.3374,              0.0003632,              0.0003632,              0.0003632
                    250,                0.51072,                0.34253,                0.89925,                  0.761,                0.69697,                0.74961,                0.48628,                   1.37,                 1.1967,                    1.4,              0.0003566,              0.0003566,              0.0003566
                    251,                0.52592,                0.34524,                0.90112,                 0.8699,                0.63636,                0.75925,                0.49442,                 1.3381,                 1.1163,                 1.3659,                0.00035,                0.00035,                0.00035
                    252,                 0.5317,                0.35581,                0.90278,                0.87441,                0.63333,                0.75935,                 0.5012,                 1.3332,                 1.1363,                 1.3673,              0.0003434,              0.0003434,              0.0003434
                    253,                 0.5125,                0.33521,                0.89216,                0.78553,                0.68813,                0.75445,                0.50951,                 1.2896,                 1.1495,                 1.3477,              0.0003368,              0.0003368,              0.0003368
                    254,                0.51357,                0.34558,                0.90714,                0.86074,                0.63682,                0.75205,                0.50007,                 1.3074,                 1.1661,                 1.3449,              0.0003302,              0.0003302,              0.0003302
                    255,                0.49686,                0.33658,                0.88811,                0.81915,                0.65881,                 0.7462,                0.49464,                 1.3118,                 1.1755,                 1.3391,              0.0003236,              0.0003236,              0.0003236
                    256,                0.50876,                0.33737,                 0.8997,                0.82992,                0.64848,                0.74459,                 0.4873,                 1.3042,                 1.2236,                 1.3453,               0.000317,               0.000317,               0.000317
                    257,                 0.5137,                0.33418,                0.89931,                0.81078,                 0.6752,                 0.7462,                0.49656,                 1.3276,                 1.2918,                 1.3576,              0.0003104,              0.0003104,              0.0003104
                    258,                0.50874,                0.33418,                0.89468,                0.85265,                0.64242,                 0.7537,                0.49506,                  1.325,                 1.2308,                 1.3552,              0.0003038,              0.0003038,              0.0003038
                    259,                0.51588,                0.34207,                0.89116,                  0.851,                0.62307,                0.74884,                0.49336,                 1.3173,                 1.2081,                 1.3517,              0.0002972,              0.0002972,              0.0002972
                    260,                0.50444,                0.34087,                0.89572,                0.84656,                0.61862,                0.75108,                0.50075,                 1.3062,                 1.2316,                  1.352,              0.0002906,              0.0002906,              0.0002906
                    261,                0.51451,                0.34511,                0.91197,                0.83126,                0.64242,                0.74903,                0.49139,                 1.3217,                 1.2318,                  1.374,               0.000284,               0.000284,               0.000284
                    262,                0.49495,                0.33134,                0.89573,                0.86984,                0.64242,                0.75262,                0.49038,                 1.3288,                  1.241,                 1.3709,              0.0002774,              0.0002774,              0.0002774
                    263,                0.51679,                0.34379,                0.90676,                0.79689,                0.66061,                0.74834,                 0.4888,                 1.3208,                 1.2099,                 1.3584,              0.0002708,              0.0002708,              0.0002708
                    264,                0.50828,                0.33215,                0.89664,                0.84289,                0.64242,                0.75413,                0.49447,                 1.3155,                 1.1714,                 1.3622,              0.0002642,              0.0002642,              0.0002642
                    265,                0.49534,                 0.3294,                0.89548,                0.81895,                0.65794,                0.75591,                0.49918,                 1.3201,                 1.1835,                 1.3742,              0.0002576,              0.0002576,              0.0002576
                    266,                0.50084,                0.33672,                0.89774,                 0.8431,                0.65758,                0.75733,                0.49772,                 1.3267,                 1.2045,                 1.3622,               0.000251,               0.000251,               0.000251
                    267,                0.51243,                0.33518,                 0.8935,                0.81866,                 0.6697,                 0.7561,                0.49217,                 1.3377,                 1.2205,                 1.3652,              0.0002444,              0.0002444,              0.0002444
                    268,                0.49225,                0.33909,                0.89799,                 0.8315,                0.65794,                0.75161,                0.49867,                 1.2923,                 1.1868,                 1.3207,              0.0002378,              0.0002378,              0.0002378
                    269,                0.48512,                0.32056,                0.88719,                0.80437,                0.66035,                0.75538,                0.50145,                 1.2747,                 1.1574,                 1.3253,              0.0002312,              0.0002312,              0.0002312
                    270,                0.50083,                0.32574,                0.89154,                0.81201,                0.65758,                0.75222,                0.49768,                 1.2791,                 1.1586,                 1.3367,              0.0002246,              0.0002246,              0.0002246
                    271,                0.50651,                 0.3362,                0.90399,                 0.8528,                0.63939,                0.75893,                0.49654,                 1.2706,                 1.1373,                 1.3312,               0.000218,               0.000218,               0.000218
                    272,                0.48783,                0.32883,                0.88945,                0.86572,                0.63333,                 0.7613,                0.50256,                 1.2691,                 1.1296,                 1.3321,              0.0002114,              0.0002114,              0.0002114
                    273,                0.49308,                0.32661,                0.89912,                0.78504,                0.68613,                0.76103,                0.50129,                 1.2931,                 1.1284,                 1.3517,              0.0002048,              0.0002048,              0.0002048
                    274,                0.49893,                0.34294,                0.89804,                0.78596,                0.68485,                0.76006,                0.49598,                 1.3067,                 1.1833,                 1.3498,              0.0001982,              0.0001982,              0.0001982
                    275,                0.48503,                0.32946,                0.89464,                0.85392,                0.64545,                 0.7576,                0.49503,                 1.3012,                 1.1608,                 1.3563,              0.0001916,              0.0001916,              0.0001916
                    276,                0.48154,                0.32606,                0.89367,                0.86309,                0.63636,                0.75707,                0.49873,                 1.2896,                 1.1506,                 1.3497,               0.000185,               0.000185,               0.000185
                    277,                0.48145,                0.33078,                0.89616,                0.85264,                0.64545,                0.75202,                0.49648,                 1.2975,                 1.1606,                 1.3573,              0.0001784,              0.0001784,              0.0001784
                    278,                0.48355,                 0.3248,                0.89891,                0.84054,                0.63895,                0.74804,                0.49605,                 1.3028,                 1.1466,                 1.3625,              0.0001718,              0.0001718,              0.0001718
                    279,                0.48924,                0.32748,                0.88967,                0.86308,                0.63038,                0.75224,                0.49655,                 1.2899,                  1.128,                 1.3485,              0.0001652,              0.0001652,              0.0001652
                    280,                0.46559,                0.31556,                0.88986,                0.84822,                0.64242,                0.74972,                0.49589,                 1.2814,                 1.1397,                 1.3421,              0.0001586,              0.0001586,              0.0001586
                    281,                0.47281,                0.31816,                0.88517,                0.85651,                0.63307,                0.75123,                0.49866,                 1.2975,                 1.1679,                 1.3536,               0.000152,               0.000152,               0.000152
                    282,                0.47826,                0.32287,                0.88998,                0.86668,                0.63039,                0.75062,                0.49785,                 1.3025,                  1.157,                 1.3533,              0.0001454,              0.0001454,              0.0001454
                    283,                 0.4751,                0.31365,                0.88008,                0.80012,                0.66667,                0.74858,                0.49059,                 1.3067,                 1.1573,                 1.3593,              0.0001388,              0.0001388,              0.0001388
                    284,                0.45144,                0.30044,                0.86567,                0.83801,                0.64545,                0.75372,                0.49903,                 1.3106,                 1.1686,                 1.3678,              0.0001322,              0.0001322,              0.0001322
                    285,                0.44666,                0.29836,                0.87898,                0.82079,                0.65233,                0.75272,                0.50312,                 1.3041,                 1.1571,                 1.3672,              0.0001256,              0.0001256,              0.0001256
                    286,                0.46528,                0.31336,                0.89057,                0.81037,                0.66043,                0.74948,                0.50024,                 1.2942,                 1.1637,                 1.3581,               0.000119,               0.000119,               0.000119
                    287,                0.46394,                0.31321,                0.88584,                0.81235,                0.65758,                 0.7504,                0.50074,                 1.3096,                 1.2262,                 1.3746,              0.0001124,              0.0001124,              0.0001124
                    288,                0.45545,                0.31108,                0.88185,                0.82392,                0.66061,                0.74894,                0.49794,                 1.2957,                  1.231,                 1.3685,              0.0001058,              0.0001058,              0.0001058
                    289,                0.45473,                0.30833,                 0.8807,                 0.8474,                 0.6303,                0.74751,                0.49568,                 1.2762,                   1.18,                 1.3525,               9.92e-05,               9.92e-05,               9.92e-05
                    290,                0.45799,                0.31443,                0.84545,                0.76411,                0.65766,                0.73744,                0.49485,                 1.2834,                 1.2079,                 1.3522,               9.26e-05,               9.26e-05,               9.26e-05
                    291,                0.42412,                 0.2701,                0.83154,                0.79979,                0.64157,                0.72252,                 0.4807,                 1.2849,                 1.2369,                 1.3515,                8.6e-05,                8.6e-05,                8.6e-05
                    292,                0.41741,                0.26236,                0.82734,                0.75924,                0.67273,                0.72344,                0.47854,                 1.2913,                 1.2247,                 1.3607,               7.94e-05,               7.94e-05,               7.94e-05
                    293,                0.39611,                0.25535,                0.82419,                0.78253,                0.66061,                0.72503,                0.47908,                 1.2908,                 1.2136,                 1.3722,               7.28e-05,               7.28e-05,               7.28e-05
                    294,                0.38934,                 0.2451,                0.81673,                0.79143,                0.65541,                0.73248,                0.48514,                 1.2986,                 1.2022,                 1.3914,               6.62e-05,               6.62e-05,               6.62e-05
                    295,                0.38332,                0.23972,                0.82288,                 0.7992,                0.65455,                0.73417,                0.48653,                 1.3018,                 1.2121,                  1.398,               5.96e-05,               5.96e-05,               5.96e-05
                    296,                0.38656,                0.24578,                0.82326,                0.79965,                0.65152,                0.73562,                 0.4854,                 1.3002,                 1.2285,                 1.3991,                5.3e-05,                5.3e-05,                5.3e-05
                    297,                0.38009,                0.24227,                0.82283,                0.79509,                0.65455,                0.74043,                0.49042,                 1.3071,                 1.2124,                 1.4055,               4.64e-05,               4.64e-05,               4.64e-05
                    298,                0.37315,                0.24046,                0.81184,                  0.797,                0.65437,                0.74035,                0.48849,                 1.2997,                 1.2136,                 1.3995,               3.98e-05,               3.98e-05,               3.98e-05
                    299,                0.36409,                0.23723,                0.81443,                 0.8574,                0.61818,                0.73927,                0.48752,                 1.2987,                  1.195,                 1.4013,               3.32e-05,               3.32e-05,               3.32e-05
