                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    148,                 0.6764,                0.44847,                0.98832,                0.83174,                0.66061,                0.74825,                0.47665,                 1.3642,                 1.2144,                 1.5073,              0.0010298,              0.0010298,              0.0010298
                    149,                0.69315,                0.45777,                 1.0135,                0.76461,                 0.6792,                0.76106,                0.47931,                 1.3956,                 1.2627,                 1.4995,              0.0010232,              0.0010232,              0.0010232
                    150,                0.68798,                0.45998,                0.99742,                0.81193,                0.65411,                0.74952,                0.47749,                 1.3558,                 1.2568,                 1.4887,              0.0010166,              0.0010166,              0.0010166
                    151,                0.67576,                0.45188,                0.98377,                0.83898,                0.64545,                0.74866,                0.48102,                 1.3422,                 1.3041,                 1.4551,                0.00101,                0.00101,                0.00101
                    152,                0.66516,                0.44949,                0.99142,                 0.8188,                0.65455,                0.74442,                0.47217,                 1.3278,                 1.3178,                  1.495,              0.0010034,              0.0010034,              0.0010034
                    153,                0.68456,                0.45454,                  1.006,                0.79873,                0.69697,                0.76613,                0.47088,                 1.3879,                 1.2508,                 1.5661,              0.0009968,              0.0009968,              0.0009968
                    154,                0.67318,                0.44224,                0.99332,                  0.822,                0.64373,                0.75576,                0.45684,                  1.426,                  1.326,                 1.5726,              0.0009902,              0.0009902,              0.0009902
                    155,                0.67951,                0.44507,                 0.9937,                0.80003,                 0.6303,                0.71284,                0.45187,                 1.3838,                 1.2234,                 1.5627,              0.0009836,              0.0009836,              0.0009836
                    156,                0.68597,                 0.4498,                 0.9972,                 0.7869,                0.63781,                0.72241,                0.45116,                 1.3841,                 1.2107,                 1.5401,               0.000977,               0.000977,               0.000977
                    157,                0.67957,                0.45167,                0.99958,                0.78416,                0.67159,                0.74428,                0.46542,                 1.3697,                 1.1792,                 1.4803,              0.0009704,              0.0009704,              0.0009704
                    158,                0.66254,                0.44672,                0.98321,                0.76197,                0.66061,                0.71286,                0.44311,                 1.4249,                 1.1495,                 1.5386,              0.0009638,              0.0009638,              0.0009638
                    159,                0.65967,                0.45681,                0.98357,                0.78423,                0.63939,                0.71147,                0.43504,                 1.4385,                 1.1573,                 1.6055,              0.0009572,              0.0009572,              0.0009572
                    160,                0.66124,                0.44528,                 0.9791,                0.81248,                0.67273,                0.75424,                0.46395,                 1.3819,                 1.1135,                 1.5587,              0.0009506,              0.0009506,              0.0009506
                    161,                0.63339,                0.42832,                0.96123,                0.83436,                0.66364,                 0.7468,                0.46235,                 1.3836,                 1.1567,                 1.5679,               0.000944,               0.000944,               0.000944
                    162,                0.63777,                0.42207,                0.96759,                0.83536,                0.63039,                 0.7493,                0.48347,                 1.3505,                 1.1034,                 1.5147,              0.0009374,              0.0009374,              0.0009374
                    163,                0.63702,                0.43014,                0.98143,                0.80515,                0.66364,                0.75859,                0.46707,                 1.3972,                 1.1506,                 1.5219,              0.0009308,              0.0009308,              0.0009308
                    164,                0.66581,                0.43643,                0.98287,                0.81579,                0.65759,                0.75424,                 0.4809,                 1.3996,                 1.1707,                 1.4945,              0.0009242,              0.0009242,              0.0009242
                    165,                0.64602,                0.44254,                0.97187,                0.83931,                0.63939,                0.74128,                0.46674,                 1.4193,                 1.2891,                 1.5449,              0.0009176,              0.0009176,              0.0009176
                    166,                0.63271,                 0.4185,                  0.964,                0.82423,                0.68206,                0.74717,                0.45852,                 1.3986,                 1.1336,                 1.5338,               0.000911,               0.000911,               0.000911
                    167,                 0.6433,                0.42265,                0.97914,                0.86062,                0.61745,                0.73802,                0.43986,                 1.4662,                 1.2115,                 1.5703,              0.0009044,              0.0009044,              0.0009044
                    168,                0.62022,                  0.413,                0.97071,                0.79984,                0.65391,                0.73947,                0.45834,                 1.3767,                  1.147,                 1.5155,              0.0008978,              0.0008978,              0.0008978
                    169,                0.63455,                0.43076,                0.98108,                0.85793,                0.64051,                 0.7477,                0.45935,                 1.3805,                 1.0791,                 1.5246,              0.0008912,              0.0008912,              0.0008912
                    170,                0.62415,                0.42233,                0.95814,                0.79341,                0.67501,                0.71714,                0.44778,                 1.3837,                 1.1279,                 1.5688,              0.0008846,              0.0008846,              0.0008846
                    171,                0.64974,                0.43758,                0.98623,                0.83525,                0.67599,                0.74238,                0.48254,                 1.3357,                 1.1722,                 1.4977,               0.000878,               0.000878,               0.000878
                    172,                0.62937,                  0.425,                0.97058,                0.81454,                0.68182,                0.74944,                0.49051,                 1.3395,                 1.0418,                 1.5186,              0.0008714,              0.0008714,              0.0008714
                    173,                0.62191,                0.41892,                0.96132,                0.79045,                0.69727,                0.73717,                0.45986,                 1.4021,                 1.1615,                  1.549,              0.0008648,              0.0008648,              0.0008648
                    174,                0.60806,                0.41953,                0.96524,                0.80124,                0.68788,                0.73372,                0.45373,                 1.3936,                 1.2025,                 1.5637,              0.0008582,              0.0008582,              0.0008582
                    175,                0.62261,                0.43411,                0.97613,                0.82232,                0.66061,                0.73578,                0.45551,                 1.3501,                 1.2177,                 1.5075,              0.0008516,              0.0008516,              0.0008516
                    176,                0.61536,                0.41379,                 0.9667,                0.82237,                0.68743,                0.75196,                0.47645,                  1.329,                 1.1476,                 1.4974,               0.000845,               0.000845,               0.000845
                    177,                0.61012,                0.41332,                0.96787,                0.81473,                 0.6663,                0.74296,                0.46109,                 1.3999,                 1.1411,                 1.5561,              0.0008384,              0.0008384,              0.0008384
                    178,                0.60506,                0.41654,                 0.9653,                0.80626,                0.63333,                0.72073,                 0.4668,                 1.4157,                 1.2382,                 1.5806,              0.0008318,              0.0008318,              0.0008318
                    179,                0.60796,                0.41134,                0.96684,                0.76896,                0.65556,                0.74628,                0.48114,                  1.358,                 1.3258,                 1.5629,              0.0008252,              0.0008252,              0.0008252
                    180,                0.62386,                0.41754,                0.97005,                0.79673,                0.65325,                0.73203,                0.46386,                 1.3969,                 1.2445,                  1.583,              0.0008186,              0.0008186,              0.0008186
                    181,                0.60693,                0.40645,                0.95415,                0.80138,                0.66364,                0.74285,                 0.4636,                 1.3919,                 1.1236,                 1.5636,               0.000812,               0.000812,               0.000812
                    182,                0.59233,                0.40091,                0.96502,                0.82965,                0.68485,                0.75166,                0.47811,                 1.4194,                 1.2064,                 1.5578,              0.0008054,              0.0008054,              0.0008054
                    183,                0.59016,                0.39335,                0.95499,                0.83437,                0.66667,                 0.7555,                0.48548,                 1.3572,                 1.1689,                 1.5188,              0.0007988,              0.0007988,              0.0007988
                    184,                0.58122,                0.39137,                 0.9558,                0.78359,                0.69091,                0.74462,                0.46652,                 1.4098,                 1.1661,                 1.5803,              0.0007922,              0.0007922,              0.0007922
                    185,                0.61954,                0.40575,                0.96153,                0.83137,                0.63333,                0.74519,                 0.4752,                 1.3646,                 1.1483,                 1.5115,              0.0007856,              0.0007856,              0.0007856
                    186,                0.58914,                0.39397,                  0.946,                0.85735,                 0.6303,                0.74452,                0.46302,                 1.3742,                 1.2317,                 1.4933,               0.000779,               0.000779,               0.000779
                    187,                0.58756,                0.39839,                0.96201,                0.81042,                0.66061,                0.73668,                0.46521,                 1.3558,                  1.228,                 1.5101,              0.0007724,              0.0007724,              0.0007724
                    188,                0.58537,                0.39317,                0.95837,                0.82799,                0.62424,                0.74062,                0.46583,                 1.3645,                 1.2501,                 1.5021,              0.0007658,              0.0007658,              0.0007658
                    189,                0.60468,                0.40197,                0.95371,                0.87408,                0.63104,                0.75533,                0.47673,                  1.363,                 1.2562,                 1.5452,              0.0007592,              0.0007592,              0.0007592
                    190,                0.58094,                0.39251,                0.94713,                 0.7777,                0.67847,                0.75278,                0.47935,                 1.3364,                 1.3398,                 1.5447,              0.0007526,              0.0007526,              0.0007526
                    191,                0.58558,                0.39248,                0.94025,                0.81061,                0.66364,                0.75882,                0.48493,                 1.3643,                 1.2313,                 1.5331,               0.000746,               0.000746,               0.000746
                    192,                0.57406,                0.38595,                 0.9496,                0.81988,                0.70346,                  0.771,                 0.4824,                 1.3874,                 1.1844,                 1.5808,              0.0007394,              0.0007394,              0.0007394
                    193,                0.57711,                0.39391,                0.95866,                0.78636,                0.69156,                0.74464,                0.47214,                 1.3732,                  1.369,                 1.5264,              0.0007328,              0.0007328,              0.0007328
                    194,                0.58128,                0.39123,                0.94753,                0.85496,                0.64242,                0.75733,                0.48404,                 1.3793,                 1.3261,                 1.5228,              0.0007262,              0.0007262,              0.0007262
                    195,                0.56926,                0.38971,                0.95437,                0.80317,                0.63333,                 0.7258,                0.45745,                 1.4119,                 1.2813,                 1.5967,              0.0007196,              0.0007196,              0.0007196
                    196,                0.58471,                0.38213,                0.95592,                0.82868,                0.61818,                0.72886,                0.46393,                 1.4057,                 1.3488,                 1.5839,               0.000713,               0.000713,               0.000713
                    197,                0.58385,                0.39936,                0.96042,                  0.799,                0.67273,                0.74178,                0.46368,                 1.3812,                 1.3257,                 1.5737,              0.0007064,              0.0007064,              0.0007064
                    198,                0.56281,                 0.3756,                 0.9441,                0.77293,                0.68485,                 0.7448,                0.46925,                 1.3618,                 1.2634,                 1.5514,              0.0006998,              0.0006998,              0.0006998
                    199,                0.56084,                  0.386,                0.93682,                0.80454,                0.68602,                0.74232,                0.47528,                 1.3662,                 1.2535,                 1.5525,              0.0006932,              0.0006932,              0.0006932
                    200,                0.57434,                 0.3839,                0.94409,                0.86406,                0.61635,                0.72865,                0.47915,                 1.3624,                 1.3516,                 1.5252,              0.0006866,              0.0006866,              0.0006866
                    201,                 0.5598,                0.37988,                0.95383,                0.80566,                0.63636,                0.71985,                0.46171,                 1.3385,                 1.2625,                 1.5381,                0.00068,                0.00068,                0.00068
                    202,                0.53665,                0.36566,                 0.9306,                0.85194,                0.66364,                0.74988,                 0.4866,                 1.3388,                 1.2414,                 1.4974,              0.0006734,              0.0006734,              0.0006734
                    203,                0.57185,                0.38669,                0.95424,                0.78883,                0.70183,                0.75396,                0.48161,                 1.3333,                 1.1461,                 1.5143,              0.0006668,              0.0006668,              0.0006668
                    204,                0.56682,                0.37876,                0.95318,                0.77375,                0.67576,                  0.741,                0.47537,                 1.3859,                 1.2636,                 1.5284,              0.0006602,              0.0006602,              0.0006602
                    205,                0.55132,                0.35678,                0.93743,                0.81809,                 0.6814,                0.75462,                0.48809,                 1.3173,                 1.1807,                 1.4728,              0.0006536,              0.0006536,              0.0006536
                    206,                0.56517,                 0.3832,                0.93883,                0.83787,                0.61818,                0.74268,                0.47826,                 1.3399,                 1.2542,                 1.4999,               0.000647,               0.000647,               0.000647
                    207,                 0.5441,                0.36747,                0.93121,                0.80319,                0.65546,                0.73957,                0.48325,                 1.3343,                 1.3089,                 1.5311,              0.0006404,              0.0006404,              0.0006404
                    208,                0.55272,                0.37798,                0.94192,                0.79806,                0.64545,                0.73614,                0.47745,                 1.3551,                 1.2808,                 1.5316,              0.0006338,              0.0006338,              0.0006338
                    209,                0.54319,                0.37389,                0.93631,                0.84692,                0.64242,                0.73502,                0.47579,                 1.3756,                 1.2999,                 1.5566,              0.0006272,              0.0006272,              0.0006272
                    210,                0.52734,                0.36398,                0.93016,                0.81444,                 0.6697,                 0.7552,                0.48822,                 1.3094,                 1.2494,                 1.4898,              0.0006206,              0.0006206,              0.0006206
                    211,                0.53461,                 0.3693,                0.93805,                0.76886,                    0.7,                0.75633,                0.49686,                 1.3016,                 1.3043,                 1.4817,               0.000614,               0.000614,               0.000614
                    212,                0.56071,                0.37718,                0.95135,                0.83748,                0.65586,                 0.7432,                0.48612,                 1.2816,                 1.2394,                 1.4489,              0.0006074,              0.0006074,              0.0006074
                    213,                 0.5413,                0.37024,                0.93601,                0.84979,                0.66667,                0.76394,                0.50099,                 1.3487,                 1.2314,                 1.4696,              0.0006008,              0.0006008,              0.0006008
                    214,                0.53753,                0.36593,                0.93893,                0.78912,                0.69091,                0.77024,                0.50378,                 1.3167,                 1.2562,                 1.4544,              0.0005942,              0.0005942,              0.0005942
                    215,                0.52681,                0.35714,                0.92551,                 0.8041,                0.67273,                0.76665,                0.49771,                 1.3372,                 1.1839,                 1.5074,              0.0005876,              0.0005876,              0.0005876
                    216,                0.52578,                0.35601,                0.93319,                0.89832,                0.65152,                0.77073,                0.50149,                 1.3498,                 1.3042,                 1.5013,               0.000581,               0.000581,               0.000581
                    217,                0.52992,                0.36731,                0.92639,                 0.8085,                0.66529,                0.74091,                0.48274,                 1.3281,                 1.2349,                   1.51,              0.0005744,              0.0005744,              0.0005744
                    218,                0.53776,                0.35922,                0.93078,                0.79558,                0.65152,                0.74798,                0.48454,                  1.324,                 1.1519,                 1.4763,              0.0005678,              0.0005678,              0.0005678
                    219,                0.52957,                 0.3557,                0.93019,                0.80379,                0.64545,                0.73623,                0.47525,                  1.382,                 1.1451,                 1.5435,              0.0005612,              0.0005612,              0.0005612
                    220,                 0.5323,                 0.3575,                0.92671,                0.75916,                0.69394,                0.75095,                 0.4887,                 1.3784,                 1.2083,                 1.5417,              0.0005546,              0.0005546,              0.0005546
                    221,                0.53379,                0.35486,                0.93893,                0.82626,                0.64852,                0.74477,                0.48463,                 1.3906,                 1.2111,                 1.5588,               0.000548,               0.000548,               0.000548
                    222,                0.51988,                0.35602,                0.93546,                0.82339,                0.64988,                0.74897,                 0.4894,                 1.3373,                 1.2254,                 1.4849,              0.0005414,              0.0005414,              0.0005414
                    223,                0.51195,                0.34712,                0.92291,                0.84811,                    0.7,                0.77716,                0.50308,                 1.3435,                 1.2652,                 1.5223,              0.0005348,              0.0005348,              0.0005348
                    224,                 0.5175,                0.35548,                0.92449,                0.86021,                0.67133,                0.77119,                0.49662,                 1.3583,                 1.2352,                  1.552,              0.0005282,              0.0005282,              0.0005282
                    225,                0.51637,                0.35351,                0.92787,                0.88606,                0.63623,                0.75532,                0.47339,                  1.408,                 1.2594,                 1.6047,              0.0005216,              0.0005216,              0.0005216
                    226,                0.51579,                0.35748,                0.93771,                0.88161,                0.64545,                0.77533,                0.49277,                   1.37,                 1.2513,                 1.5537,               0.000515,               0.000515,               0.000515
                    227,                0.52795,                0.36234,                0.93964,                0.88149,                0.65367,                0.76801,                0.48933,                 1.3563,                 1.2097,                 1.5611,              0.0005084,              0.0005084,              0.0005084
                    228,                0.51941,                0.35059,                0.92698,                0.84736,                0.62243,                0.73076,                0.47969,                  1.369,                  1.286,                 1.5404,              0.0005018,              0.0005018,              0.0005018
                    229,                0.51754,                0.34404,                0.91511,                0.81093,                0.68883,                  0.746,                0.48316,                 1.3108,                  1.258,                 1.4935,              0.0004952,              0.0004952,              0.0004952
                    230,                0.50163,                0.33667,                0.91716,                0.81274,                0.67273,                 0.7479,                0.49028,                 1.3135,                 1.2592,                 1.5062,              0.0004886,              0.0004886,              0.0004886
                    231,                0.51262,                0.34795,                0.91714,                0.81813,                0.66667,                 0.7564,                0.49896,                 1.3197,                 1.2949,                 1.4811,               0.000482,               0.000482,               0.000482
                    232,                0.49751,                0.35136,                0.91639,                0.81338,                0.63398,                0.74887,                0.48465,                 1.3357,                 1.2224,                 1.4962,              0.0004754,              0.0004754,              0.0004754
                    233,                0.50824,                0.34936,                0.92271,                0.74959,                0.69091,                0.74383,                0.48192,                  1.352,                  1.239,                 1.5087,              0.0004688,              0.0004688,              0.0004688
                    234,                0.49967,                 0.3426,                0.91885,                0.77587,                0.69697,                0.75836,                0.49266,                 1.3279,                 1.1883,                 1.5103,              0.0004622,              0.0004622,              0.0004622
                    235,                 0.4924,                0.34332,                0.91215,                0.80038,                0.68042,                0.75797,                0.50273,                 1.3074,                  1.186,                 1.4958,              0.0004556,              0.0004556,              0.0004556
                    236,                0.48039,                0.33498,                0.91514,                0.76534,                0.69182,                0.76138,                0.50377,                  1.308,                 1.1991,                 1.4652,               0.000449,               0.000449,               0.000449
                    237,                0.50653,                0.34389,                0.92476,                0.77082,                0.68287,                0.75181,                0.49753,                  1.327,                 1.1824,                 1.4875,              0.0004424,              0.0004424,              0.0004424
                    238,                0.48183,                0.33668,                0.90919,                0.78156,                0.69391,                 0.7619,                0.49236,                 1.3457,                 1.2057,                 1.5244,              0.0004358,              0.0004358,              0.0004358
                    239,                0.50568,                0.34443,                 0.9183,                0.81868,                0.66061,                0.75228,                0.48269,                 1.3842,                 1.3111,                  1.546,              0.0004292,              0.0004292,              0.0004292
                    240,                0.50439,                 0.3463,                0.91939,                0.87228,                0.61212,                0.75707,                0.48608,                 1.3353,                 1.2478,                 1.5237,              0.0004226,              0.0004226,              0.0004226
                    241,                0.49998,                0.33345,                 0.9225,                0.83581,                 0.6479,                0.74974,                 0.4858,                 1.3642,                 1.2513,                 1.5397,               0.000416,               0.000416,               0.000416
                    242,                0.47781,                0.32321,                0.90943,                0.82754,                0.65435,                0.74677,                0.48744,                 1.3403,                 1.2655,                 1.5201,              0.0004094,              0.0004094,              0.0004094
                    243,                0.47749,                0.33343,                0.91173,                0.87454,                0.64545,                0.75827,                0.49737,                 1.3471,                 1.2748,                 1.5235,              0.0004028,              0.0004028,              0.0004028
                    244,                 0.4886,                0.33046,                0.91775,                0.85176,                0.64423,                0.75351,                0.49387,                 1.3358,                  1.268,                 1.5115,              0.0003962,              0.0003962,              0.0003962
                    245,                0.48988,                 0.3274,                 0.9114,                0.83898,                0.64242,                0.75283,                0.49204,                 1.3404,                 1.2321,                 1.5307,              0.0003896,              0.0003896,              0.0003896
                    246,                0.47997,                0.33663,                0.90534,                0.83029,                0.66716,                0.75879,                 0.4975,                 1.3601,                 1.2753,                 1.5304,               0.000383,               0.000383,               0.000383
                    247,                0.49269,                0.34736,                 0.9165,                0.79216,                0.67576,                0.74122,                0.49349,                 1.3473,                 1.3204,                 1.4868,              0.0003764,              0.0003764,              0.0003764
                    248,                0.46919,                0.32566,                0.90962,                0.81073,                0.65758,                0.75218,                0.49198,                 1.3387,                 1.2516,                 1.4853,              0.0003698,              0.0003698,              0.0003698
                    249,                0.48167,                0.32764,                0.91101,                0.85388,                0.65455,                0.76057,                0.50095,                 1.3284,                 1.2894,                 1.4995,              0.0003632,              0.0003632,              0.0003632
                    250,                0.47536,                0.32197,                0.91091,                0.81906,                0.66061,                0.74585,                0.48921,                 1.3538,                 1.3166,                  1.531,              0.0003566,              0.0003566,              0.0003566
                    251,                0.47177,                0.32492,                0.90845,                0.84082,                0.66667,                0.76306,                0.50331,                 1.3367,                 1.3485,                 1.5213,                0.00035,                0.00035,                0.00035
                    252,                0.48078,                0.32808,                0.91153,                0.84423,                0.65152,                0.75427,                0.50151,                 1.3506,                 1.3076,                 1.5259,              0.0003434,              0.0003434,              0.0003434
                    253,                0.46115,                0.30994,                0.89911,                0.85775,                0.65782,                0.76533,                0.50643,                 1.3461,                 1.3324,                  1.526,              0.0003368,              0.0003368,              0.0003368
                    254,                0.47224,                0.32597,                0.92256,                0.84676,                0.68485,                0.76775,                0.50537,                 1.3437,                 1.2634,                 1.5342,              0.0003302,              0.0003302,              0.0003302
                    255,                0.44927,                0.31875,                0.89956,                0.81675,                0.69091,                0.76595,                0.50302,                 1.3653,                 1.2444,                 1.5529,              0.0003236,              0.0003236,              0.0003236
                    256,                0.45936,                0.31392,                0.91226,                0.83967,                0.65152,                0.75783,                0.49868,                 1.3596,                 1.2039,                 1.5564,               0.000317,               0.000317,               0.000317
                    257,                0.46524,                0.32287,                0.90847,                0.83259,                0.65455,                0.74496,                 0.4799,                 1.3707,                 1.3031,                 1.5526,              0.0003104,              0.0003104,              0.0003104
                    258,                0.45784,                0.31873,                0.90448,                0.83227,                0.64655,                0.74079,                0.48036,                 1.3616,                 1.3003,                 1.5428,              0.0003038,              0.0003038,              0.0003038
                    259,                0.46462,                0.31692,                0.90322,                0.80198,                0.66271,                0.73729,                0.48597,                 1.3467,                 1.2863,                 1.5325,              0.0002972,              0.0002972,              0.0002972
                    260,                0.45079,                0.31217,                0.90451,                0.82213,                0.65455,                0.74048,                 0.4845,                 1.3416,                 1.3311,                 1.5402,              0.0002906,              0.0002906,              0.0002906
                    261,                0.46102,                0.32277,                0.92175,                0.81543,                0.64262,                0.74566,                0.48674,                 1.3321,                 1.3787,                 1.5206,               0.000284,               0.000284,               0.000284
                    262,                0.44837,                0.31411,                0.90895,                0.84195,                0.64848,                0.74077,                0.48042,                 1.3467,                   1.35,                 1.5317,              0.0002774,              0.0002774,              0.0002774
                    263,                0.46569,                0.32439,                0.91467,                0.80421,                0.67214,                0.73419,                0.47907,                 1.3499,                 1.3088,                 1.5461,              0.0002708,              0.0002708,              0.0002708
                    264,                0.45685,                0.31074,                 0.9074,                0.83068,                 0.6697,                0.75118,                0.49841,                  1.343,                 1.2908,                   1.55,              0.0002642,              0.0002642,              0.0002642
                    265,                0.45767,                0.31293,                0.90904,                0.83686,                0.65758,                0.75849,                0.50432,                 1.3365,                 1.3307,                 1.5519,              0.0002576,              0.0002576,              0.0002576
                    266,                0.45263,                 0.3225,                0.90988,                 0.8495,                0.64848,                0.75433,                0.50681,                 1.3453,                 1.3497,                 1.5377,               0.000251,               0.000251,               0.000251
                    267,                0.45075,                0.31459,                0.90192,                0.84768,                0.67455,                0.76005,                0.49849,                  1.337,                 1.3244,                 1.5284,              0.0002444,              0.0002444,              0.0002444
                    268,                0.44388,                0.31703,                0.90705,                0.80793,                0.67576,                0.74997,                0.49759,                 1.3682,                 1.3124,                 1.5586,              0.0002378,              0.0002378,              0.0002378
                    269,                0.43035,                0.29686,                0.89843,                0.84568,                0.65455,                0.75012,                0.50016,                  1.348,                 1.2302,                 1.5332,              0.0002312,              0.0002312,              0.0002312
                    270,                0.44881,                0.31139,                0.89723,                0.83487,                 0.6588,                0.75042,                0.49952,                 1.3325,                 1.2965,                 1.4953,              0.0002246,              0.0002246,              0.0002246
                    271,                0.45759,                0.31895,                0.91361,                0.85782,                0.63991,                0.74125,                0.49234,                 1.3691,                 1.3825,                 1.5179,               0.000218,               0.000218,               0.000218
                    272,                0.43534,                0.30791,                0.89566,                0.84824,                0.64365,                0.74835,                 0.4962,                  1.367,                  1.379,                 1.5372,              0.0002114,              0.0002114,              0.0002114
                    273,                0.44786,                0.30631,                0.91641,                0.82412,                0.64242,                0.74731,                0.50128,                 1.3363,                 1.3623,                 1.4946,              0.0002048,              0.0002048,              0.0002048
                    274,                0.44449,                0.31655,                 0.9081,                 0.7761,                0.68277,                0.74976,                0.50151,                 1.3276,                 1.3054,                 1.4973,              0.0001982,              0.0001982,              0.0001982
                    275,                0.44107,                0.30983,                 0.9066,                0.83982,                0.64242,                0.74247,                0.49723,                 1.3361,                 1.3317,                 1.5034,              0.0001916,              0.0001916,              0.0001916
                    276,                0.43557,                0.30587,                0.90718,                0.82474,                0.65597,                0.74336,                0.49723,                 1.3312,                 1.2703,                 1.5274,               0.000185,               0.000185,               0.000185
                    277,                0.43771,                 0.3114,                 0.9031,                 0.8357,                0.64545,                0.74472,                0.49632,                 1.3504,                 1.3217,                  1.531,              0.0001784,              0.0001784,              0.0001784
                    278,                0.43464,                0.30034,                0.91001,                0.83161,                0.64351,                0.74661,                0.49703,                 1.3538,                 1.3296,                 1.5192,              0.0001718,              0.0001718,              0.0001718
                    279,                0.43703,                0.30337,                0.89417,                0.78587,                0.67879,                0.74297,                0.49518,                 1.3385,                 1.3479,                 1.5042,              0.0001652,              0.0001652,              0.0001652
                    280,                0.41829,                 0.2956,                0.89711,                0.78774,                0.67273,                0.74324,                0.49294,                 1.3314,                 1.3889,                 1.4983,              0.0001586,              0.0001586,              0.0001586
                    281,                0.43299,                0.29513,                0.90255,                0.80466,                0.66667,                0.74276,                0.48764,                 1.3331,                 1.3846,                 1.5119,               0.000152,               0.000152,               0.000152
                    282,                0.42086,                0.30003,                0.89169,                0.82096,                0.66364,                0.73811,                0.48617,                 1.3438,                 1.4124,                 1.5156,              0.0001454,              0.0001454,              0.0001454
                    283,                0.42263,                0.29571,                0.88587,                0.80221,                0.67597,                0.74342,                0.49352,                 1.3476,                 1.3464,                 1.5278,              0.0001388,              0.0001388,              0.0001388
                    284,                0.40876,                0.27968,                0.87655,                0.84019,                0.65455,                 0.7512,                0.49558,                 1.3666,                 1.3017,                 1.5622,              0.0001322,              0.0001322,              0.0001322
                    285,                0.40558,                0.27891,                0.88615,                0.85169,                0.67879,                0.76532,                0.50617,                 1.3419,                 1.2715,                 1.5354,              0.0001256,              0.0001256,              0.0001256
                    286,                0.41728,                0.29141,                0.89972,                0.85901,                0.66364,                0.76494,                0.50553,                 1.3517,                 1.2882,                 1.5261,               0.000119,               0.000119,               0.000119
                    287,                0.42578,                0.29269,                0.89561,                0.83948,                0.66667,                0.75828,                0.49901,                 1.3556,                 1.3287,                 1.5297,              0.0001124,              0.0001124,              0.0001124
                    288,                0.40744,                0.29229,                0.89191,                0.81268,                 0.6697,                 0.7554,                0.49522,                 1.3478,                 1.3204,                 1.5241,              0.0001058,              0.0001058,              0.0001058
                    289,                0.40373,                0.28376,                 0.8873,                 0.8535,                0.65455,                0.75492,                0.50013,                 1.3369,                 1.2999,                 1.5254,               9.92e-05,               9.92e-05,               9.92e-05
                    290,                0.41356,                0.28792,                0.85763,                0.83163,                0.65455,                0.75104,                0.49983,                 1.3376,                  1.283,                 1.5491,               9.26e-05,               9.26e-05,               9.26e-05
                    291,                0.37876,                0.23917,                0.83176,                0.81068,                0.66667,                0.74828,                0.49542,                 1.3464,                 1.2755,                 1.5694,                8.6e-05,                8.6e-05,                8.6e-05
                    292,                0.37121,                0.24269,                0.83285,                0.82551,                0.66364,                0.74996,                0.49389,                 1.3567,                 1.2228,                 1.5843,               7.94e-05,               7.94e-05,               7.94e-05
                    293,                0.36092,                0.23132,                0.82936,                0.83937,                0.65455,                0.74991,                0.49342,                 1.3561,                 1.2115,                 1.6052,               7.28e-05,               7.28e-05,               7.28e-05
                    294,                0.34265,                0.22693,                0.81703,                0.83128,                0.66061,                0.75315,                0.49703,                 1.3511,                 1.1891,                 1.6065,               6.62e-05,               6.62e-05,               6.62e-05
                    295,                 0.3387,                0.22417,                 0.8154,                0.85449,                0.63939,                0.75196,                0.49709,                 1.3511,                 1.1962,                 1.6011,               5.96e-05,               5.96e-05,               5.96e-05
                    296,                0.33299,                0.22336,                0.81862,                0.85611,                0.63636,                0.75402,                0.49949,                 1.3465,                 1.2175,                  1.596,                5.3e-05,                5.3e-05,                5.3e-05
                    297,                0.33765,                0.22133,                0.82612,                0.86391,                0.63939,                0.75971,                 0.5021,                 1.3576,                 1.2279,                 1.6007,               4.64e-05,               4.64e-05,               4.64e-05
                    298,                0.32507,                0.21681,                0.81333,                0.85347,                0.63636,                0.75643,                0.50116,                 1.3597,                 1.2278,                 1.6064,               3.98e-05,               3.98e-05,               3.98e-05
                    299,                0.32454,                0.21107,                0.81424,                0.85126,                0.64168,                0.76509,                0.50229,                 1.3537,                 1.2311,                    1.6,               3.32e-05,               3.32e-05,               3.32e-05
